Date,Kabupaten,Price,temperature_celsius,dewpoint_Celsius,precipitation,mean_pressure
2019-11-06,Bangkalan,11.9,29.409630880826892,22.687354085824666,0.0,100237.02414363282
2019-11-07,Bangkalan,11.95,29.446667853112544,23.383929309750314,0.0,100323.20545216664
2019-11-08,Bangkalan,11.95,29.9990033997135,23.59663616021857,0.0567838819006651,100390.69692560485
2019-11-09,Bangkalan,11.95,29.747066395552718,23.24305433695987,0.0,100366.47245437247
2019-11-10,Bangkalan,11.95,29.79581893783233,23.34405282172569,0.0,100280.22026663626
2019-11-11,Bangkalan,11.95,29.76500555359273,23.091211836368963,1.408589236769478,100293.333592237
2019-11-12,Bangkalan,11.95,29.78067431287768,23.56145498716338,3.249864210874353,100415.30923457709
2019-11-13,Bangkalan,11.95,29.546915391085168,23.965812672500643,0.2352893211852535,100396.46680164174
2019-11-14,Bangkalan,11.95,29.54943243870492,24.01105344406053,0.0743091205597314,100278.19773683645
2019-11-15,Bangkalan,11.95,29.745861298911063,23.279850082210217,0.190081228650457,100305.280176952
2019-11-16,Bangkalan,11.95,29.763157380497386,22.283690810647546,0.0,100375.15136373205
2019-11-17,Bangkalan,11.95,29.895768206329258,22.373375863256985,0.0,100326.98069959228
2019-11-18,Bangkalan,11.95,29.995859271394796,23.276067020714883,0.0,100238.51400496396
2019-11-19,Bangkalan,12.0,29.442894112374272,23.735689624020843,0.134935634963465,100245.17179123384
2019-11-20,Bangkalan,12.0,29.257998360053087,22.85291855799199,0.0,100226.21850436508
2019-11-21,Bangkalan,12.0,29.492148604363305,23.14239965908736,0.0150023610378307,100297.4944422006
2019-11-22,Bangkalan,12.0,29.326518751960908,23.08967918500623,0.0,100323.571412544
2019-11-23,Bangkalan,12.0,29.748270578803997,23.35457509623336,0.0,100329.1531260032
2019-11-24,Bangkalan,12.0,29.706963772302096,23.511264409785348,0.0,100315.1257236358
2019-11-25,Bangkalan,11.95,29.653388584784846,23.716844186100456,0.0,100235.53692311936
2019-11-26,Bangkalan,11.95,29.746666025180645,23.614497385584272,0.0,100156.80629343104
2019-11-27,Bangkalan,11.95,29.23165417914765,23.78599367617517,0.6842371745135972,100198.83942965236
2019-11-28,Bangkalan,11.95,29.817277187105603,23.4141470772182,0.1542199121876481,100155.7767024644
2019-11-29,Bangkalan,11.95,30.037011763663592,23.49344288110672,1.445927852811789,100196.00161210698
2019-11-30,Bangkalan,11.95,29.89540162352803,23.76126357310036,0.6025452538126789,100186.5565549238
2019-12-01,Bangkalan,11.95,30.16774426643092,23.52801493050406,0.0,100119.80251688907
2019-12-02,Bangkalan,11.95,30.10086197640604,24.210987419469195,4.203466452999447,100154.05657218404
2019-12-03,Bangkalan,11.95,29.527899126275326,24.108718106403327,3.7273149494544304,100225.49066565864
2019-12-04,Bangkalan,11.95,29.591553302637855,24.017985784645564,5.721254921655302,100338.0183597242
2019-12-05,Bangkalan,11.95,29.142134454251824,24.169373201989337,8.970162322401691,100345.4636533728
2019-12-06,Bangkalan,11.95,28.827635989700507,24.520182000674136,4.673974711159534,100319.74913957668
2019-12-07,Bangkalan,11.95,29.10385831171006,24.36159593022295,4.510585391026963,100324.37150264248
2019-12-08,Bangkalan,11.95,29.435176817010714,24.396261985314325,0.6536841277511776,100358.12386298124
2019-12-09,Bangkalan,11.95,29.319652782902658,24.304681838082274,6.663035603572091,100278.67120265945
2019-12-10,Bangkalan,11.95,28.993369939443056,23.8058405857077,3.416380742613874,100239.88214703657
2019-12-11,Bangkalan,11.95,29.031363948496185,24.11711488313302,3.703194137683286,100216.56002423336
2019-12-12,Bangkalan,11.95,28.801885422058252,24.02252122632638,3.7463166609662166,100301.4647390423
2019-12-13,Bangkalan,11.95,28.825304906149334,23.880371921967388,2.5413689370768053,100357.9276571286
2019-12-14,Bangkalan,11.95,28.487387090889197,24.15212299297461,5.994965428356348,100261.85620143395
2019-12-15,Bangkalan,11.95,28.033296860920114,23.87039811323792,5.130126547513823,100225.39788320332
2019-12-16,Bangkalan,11.95,28.379882313899046,23.833656960028325,8.84829315471095,100263.38302558308
2019-12-17,Bangkalan,11.95,27.917831121232165,23.863556103894407,4.867467546894685,100307.0892147623
2019-12-18,Bangkalan,11.95,28.75757104222778,24.11803922136696,1.155350915871187,100277.17731106067
2019-12-19,Bangkalan,11.95,28.880129436160377,24.333484477944936,2.208419989643991,100306.95277251338
2019-12-20,Bangkalan,11.95,29.293740204067735,24.433391548328924,2.3768509022530115,100210.86899300264
2019-12-21,Bangkalan,11.95,29.12265998637664,24.245219944627788,3.829720595932831,100218.62172616264
2019-12-22,Bangkalan,11.95,28.6748971350234,23.824559016151664,5.605562476334805,100314.92692874622
2019-12-23,Bangkalan,11.95,28.837229287595136,24.007288734065984,5.198885461797972,100359.43967198624
2019-12-24,Bangkalan,11.95,28.437805775893477,24.365344219982266,5.985426424967406,100293.19336999404
2019-12-25,Bangkalan,11.95,28.25250413038027,24.10578476470383,9.6938625894806,100314.48145904312
2019-12-26,Bangkalan,11.95,28.539533164435394,24.00668113030275,3.556263745177389,100255.61528463868
2019-12-27,Bangkalan,11.95,28.247342598959793,24.28579650593129,9.123472795278987,100280.61961696055
2019-12-28,Bangkalan,11.95,27.939673984063276,24.201365703979487,0.0,100328.12824708383
2019-12-29,Bangkalan,11.95,28.43746456659954,24.293379096889225,5.036268566995194,100349.95497664684
2019-12-30,Bangkalan,11.95,28.623160618929667,24.482034485154788,2.844223018562998,100316.29725423997
2019-12-31,Bangkalan,11.85,28.107548025686523,24.19287365182194,12.933010370372806,100393.0232616342
2020-01-01,Bangkalan,11.85,25.671885556272525,24.000065536706664,15.97313711376162,100554.43526199325
2020-01-02,Bangkalan,11.85,27.63700772036459,24.213558766732607,3.2095512911494137,100424.7931704656
2020-01-03,Bangkalan,11.85,28.209923355859562,24.213518544382254,13.71827937312874,100168.99245036812
2020-01-04,Bangkalan,11.85,27.31130269977444,24.3111730060076,11.22882574085544,100049.41543860007
2020-01-05,Bangkalan,11.85,27.673567614309373,24.237611307740888,11.71204470157816,100124.36009361951
2020-01-06,Bangkalan,11.9,27.597305169525452,23.97859430970064,19.885025551054635,100170.52114725404
2020-01-07,Bangkalan,11.9,26.90469399747244,23.846348245937342,31.709198286172228,100098.18751877049
2020-01-08,Bangkalan,11.8,26.990656464265363,24.066019841460754,12.215885418522216,100153.77353866116
2020-01-09,Bangkalan,11.8,27.64616799357998,23.858568360860083,12.224344653384843,100118.14478240004
2020-01-10,Bangkalan,11.8,27.184432355246376,23.56417402789862,4.689905095754355,100136.674183504
2020-01-11,Bangkalan,11.8,26.388810615753552,23.300570099636623,3.77133640259154,100157.79160323524
2020-01-12,Bangkalan,11.8,27.21254244419042,23.93910279568877,3.0698722195518995,100024.12406837814
2020-01-13,Bangkalan,11.8,27.578972647009813,24.212586034399592,3.701570772670472,100122.75113658722
2020-01-14,Bangkalan,11.85,27.662881145901423,24.178930446632325,0.0,100288.89448120871
2020-01-15,Bangkalan,11.85,28.11381666554545,24.22472896424285,1.1161572204830033,100375.05227265664
2020-01-16,Bangkalan,11.85,28.035124697537757,24.41292139255573,0.0,100365.39659731496
2020-01-17,Bangkalan,11.85,27.944582927145085,24.0226690088505,0.6959064219742429,100370.58906632416
2020-01-18,Bangkalan,11.85,28.204716865843714,24.22760910098094,1.2618306135747934,100385.4836752588
2020-01-19,Bangkalan,11.85,28.273749981957945,24.515483543428992,1.89617457729371,100362.6359934825
2020-01-20,Bangkalan,11.85,28.073317627487917,24.48921449273598,25.62825948820616,100456.78699647544
2020-01-21,Bangkalan,11.9,27.633598495064355,24.415110456408605,6.525176118248429,100504.62973319106
2020-01-22,Bangkalan,11.9,28.47159876940784,24.39587080735523,9.158089197579145,100393.20149094005
2020-01-23,Bangkalan,11.9,28.087571344886005,24.50710231157537,0.332443201740019,100334.60444692988
2020-01-24,Bangkalan,11.9,28.282484334039424,24.397011130813222,0.9058223836986684,100349.9456474836
2020-01-25,Bangkalan,11.9,28.22764880520912,24.095317966959268,0.0,100297.68182806716
2020-01-26,Bangkalan,11.9,27.87870781936687,24.089701460713204,0.0,100247.87156995748
2020-01-27,Bangkalan,11.9,28.171209974394774,24.58777176156944,1.7848863322063804,100294.947917206
2020-01-28,Bangkalan,11.9,28.528472765196742,24.94248901305307,4.682763516395546,100316.77100485696
2020-01-29,Bangkalan,11.9,28.41832262448903,24.682626214334515,0.8754214277913032,100245.89839583264
2020-01-30,Bangkalan,11.9,27.428916331759996,24.425919939902865,34.643270755423,100286.22380326076
2020-01-31,Bangkalan,11.9,26.979725342730283,24.21071249207353,44.15267041998448,100374.30696658068
2020-02-01,Bangkalan,11.9,27.231017134326247,24.218426086363102,27.9192335481596,100428.85156360568
2020-02-02,Bangkalan,11.9,26.77708328304043,23.92183691122179,0.4582741949594015,100459.06962093042
2020-02-03,Bangkalan,11.9,27.295558287803004,23.976045765334067,6.003468340304297,100407.00960187512
2020-02-04,Bangkalan,11.9,27.483194733597994,24.083533958991552,1.7783881758148803,100281.58916815964
2020-02-05,Bangkalan,11.9,27.823051259976395,24.11694036892596,0.0,100242.94553011392
2020-02-06,Bangkalan,11.9,27.668414009679072,24.12877745127886,7.644303671815333,100237.79165501596
2020-02-07,Bangkalan,11.9,27.03436773014948,24.027123659086204,18.03924681183261,100305.43560547216
2020-02-08,Bangkalan,11.9,26.861912029807172,23.98501800362872,5.008989067564717,100423.64627023332
2020-02-09,Bangkalan,11.9,27.369977870806622,23.900231767701964,23.786662834171604,100377.86081682389
2020-02-10,Bangkalan,11.9,27.626613936184903,23.76154424157369,15.107099143866993,100418.70834671
2020-02-11,Bangkalan,11.9,26.658427455638925,24.09294724517088,15.168408933192904,100504.57794382132
2020-02-12,Bangkalan,11.9,27.719129094928956,24.295703568246655,2.7887722243329764,100480.63969925742
2020-02-13,Bangkalan,11.9,27.97324856731706,24.408291034913248,1.300511252314734,100370.06880797284
2020-02-14,Bangkalan,11.9,27.749832865152335,24.59900400912733,5.452833969807919,100341.1545465215
2020-02-15,Bangkalan,11.9,27.64939111083648,24.374783390575026,8.303766563991779,100432.69042366996
2020-02-16,Bangkalan,11.9,27.301631370363562,24.22157274741551,15.226962631062188,100398.14158062427
2020-02-17,Bangkalan,11.9,26.100090111128914,24.05711786658819,14.58928073745952,100418.32389197843
2020-02-18,Bangkalan,11.9,27.075725261261983,24.14351607906319,8.11997275951021,100375.9954243086
2020-02-19,Bangkalan,11.9,26.245733374450502,24.022066950758607,19.815582902282333,100309.93681886746
2020-02-20,Bangkalan,11.9,25.78837867130995,23.980041820199872,0.0,100411.51837525844
2020-02-21,Bangkalan,11.9,26.962599583684366,24.28014194451278,14.317611859917816,100505.20694172592
2020-02-22,Bangkalan,11.9,27.39358596600827,24.046654043293813,25.74538946132405,100427.58870903708
2020-02-23,Bangkalan,11.9,27.56415378545414,24.19310878055292,20.446079596138176,100349.40135423889
2020-02-24,Bangkalan,11.9,28.112583807050775,24.107101542488778,0.0900709819445785,100316.08354649734
2020-02-25,Bangkalan,11.9,27.869728879940162,24.24805839814996,11.308948383735911,100291.8106861638
2020-02-26,Bangkalan,11.9,27.475459976757875,24.25006782692949,6.225816154879438,100247.93746957876
2020-02-27,Bangkalan,11.9,27.62108165634081,24.408223728334438,6.6870761316477525,100202.68522833576
2020-02-28,Bangkalan,11.9,27.50371219772997,24.472227006976063,5.090838838277548,100127.66178892096
2020-02-29,Bangkalan,11.9,27.523315370691915,24.53023239014839,2.54567420703304,100115.42839068908
2020-03-01,Bangkalan,11.9,26.212975009084918,24.475085607294304,18.63421712522812,100188.73461680525
2020-03-02,Bangkalan,11.9,27.64759831900796,24.62114311510557,0.0,100247.57667864524
2020-03-03,Bangkalan,11.9,27.49107180877761,24.68592282498727,0.3311658141387827,100259.32595285188
2020-03-04,Bangkalan,11.95,27.24232417835132,24.573720843646523,19.40054117326977,100210.56559238891
2020-03-05,Bangkalan,11.95,26.092115490352704,24.08152202453336,8.936260509130165,100243.49301650422
2020-03-06,Bangkalan,11.95,26.660159983933305,23.73831498616408,39.38045465603115,100414.11826030516
2020-03-07,Bangkalan,11.95,26.727640830945155,23.94318987569195,27.65643957875384,100383.40269363404
2020-03-08,Bangkalan,11.95,27.208014190703434,24.3006798215943,12.72308743906865,100241.79888015515
2020-03-09,Bangkalan,11.95,27.157398511428077,24.071430375325267,19.369369742065288,100172.39142441908
2020-03-10,Bangkalan,11.95,27.462147872424403,23.97230703145145,2.960221903048049,100218.14342747068
2020-03-11,Bangkalan,11.9,27.966153221663863,24.85843331516252,0.0,100328.1365406323
2020-03-12,Bangkalan,11.9,28.088551985828808,24.66797405505701,0.0,100538.0354128478
2020-03-13,Bangkalan,11.9,27.84032056414315,24.277175029162105,10.032590046233056,100500.01625052208
2020-03-14,Bangkalan,11.9,27.8750659374863,24.24925093742669,2.545667399169464,100330.93809439968
2020-03-15,Bangkalan,11.9,27.912602962628547,24.083672722701017,2.2436266603252086,100354.27292937448
2020-03-16,Bangkalan,11.9,27.953707159503374,24.31371788182449,4.246024490192023,100444.42080653676
2020-03-17,Bangkalan,11.9,27.699934972584572,24.25030557013559,2.37777718626604,100400.73903197628
2020-03-18,Bangkalan,11.9,27.72846024391658,24.132563150759164,4.81044967051149,100380.60544629814
2020-03-19,Bangkalan,11.9,27.327567652417414,24.22393850629116,1.4984320733470216,100383.90553639665
2020-03-20,Bangkalan,11.9,27.51598975600963,23.97101266432598,8.69465895334364,100444.880636765
2020-03-21,Bangkalan,11.9,27.451376229602225,24.065715699602723,1.0378518629647513,100452.31459906168
2020-03-22,Bangkalan,11.9,27.76465493291385,24.027843653324386,1.983061200685556,100425.52759395613
2020-03-23,Bangkalan,11.9,27.922788069850906,24.248842383675257,5.40727311935703,100273.93077087712
2020-03-24,Bangkalan,11.85,27.67232777550007,24.131323586448616,5.054376516998047,100244.01853923078
2020-03-25,Bangkalan,11.9,27.853598426682233,24.10509951044814,7.467653721736064,100216.8455863823
2020-03-26,Bangkalan,11.9,27.9189970589968,24.273527482543045,0.2643409469871484,100236.08694676588
2020-03-27,Bangkalan,11.9,28.061928316976054,23.93843902849248,3.689840802565214,100280.05465457066
2020-03-28,Bangkalan,11.9,28.01289547159022,24.34634471447745,3.0017063287508967,100238.32616170084
2020-03-29,Bangkalan,11.9,28.05185945077601,24.201606373089515,19.08550429431156,100204.9691214189
2020-03-30,Bangkalan,11.9,28.05237875613892,24.200076310758394,4.196814387058216,100255.9731327002
2020-03-31,Bangkalan,11.9,27.955474263515626,24.17927142980292,6.675916562803917,100297.94933599827
2020-04-01,Bangkalan,11.9,27.607245613751623,24.28448062111238,4.622667067857258,100292.736560309
2020-04-02,Bangkalan,11.9,27.912482426114906,24.35413911303566,8.99702809981568,100304.812450161
2020-04-03,Bangkalan,11.9,28.25836128463187,24.35838058141525,15.698282070827394,100326.89062699564
2020-04-04,Bangkalan,11.9,27.94939036343327,24.33131212255157,29.45604734519996,100391.41814500674
2020-04-05,Bangkalan,11.9,27.698188458255636,24.13140751935522,9.174380989819504,100393.80801600366
2020-04-06,Bangkalan,11.9,27.025705906043374,24.19556825374325,26.51209818352044,100316.22842037672
2020-04-07,Bangkalan,11.9,27.003156799234027,24.06891324201179,10.340659688991591,100349.55443536551
2020-04-08,Bangkalan,11.9,26.691254762895063,24.201521933754947,13.841790193545627,100480.70282860917
2020-04-09,Bangkalan,11.9,27.650525692294885,24.201660966555128,14.759815503287806,100482.42374423072
2020-04-10,Bangkalan,11.9,28.05459637473126,23.743213770075453,4.762853148563087,100464.49537080184
2020-04-11,Bangkalan,11.9,27.635036746752874,23.88942545721917,15.434803382848791,100397.96566419156
2020-04-12,Bangkalan,11.9,27.43480152425102,23.913237091881932,0.0,100339.66190629062
2020-04-13,Bangkalan,11.9,27.40095300768387,23.90355253036924,28.05892660308248,100388.09164673105
2020-04-14,Bangkalan,11.9,27.609642726834558,24.232349001560493,14.973731762814277,100435.89674747908
2020-04-15,Bangkalan,11.95,27.978970483117045,24.18212209601497,8.306065506040202,100386.06423228148
2020-04-16,Bangkalan,11.95,27.988454812826888,24.63485716651889,19.442816681095817,100343.89939174886
2020-04-17,Bangkalan,11.95,28.084337731531562,24.589703524590405,27.970719807922084,100408.70651712384
2020-04-18,Bangkalan,11.95,27.9462243278158,24.238329071497603,15.846445364269783,100431.1079007052
2020-04-19,Bangkalan,11.95,28.002293742881545,24.318488013589803,27.43278347706572,100414.19411045866
2020-04-20,Bangkalan,11.95,28.06446872877132,24.643761326786976,6.3846977987960765,100344.16813378756
2020-04-21,Bangkalan,11.95,28.077000709585487,24.520106180487325,0.0,100289.0884518594
2020-04-22,Bangkalan,11.9,28.524507178806108,24.40052688443532,0.0,100286.36468139308
2020-04-23,Bangkalan,11.9,28.42809192653158,24.527081764688976,0.0,100251.67339816278
2020-04-24,Bangkalan,11.9,28.306548259761776,23.64554220816033,2.617996074109283,100257.98711004788
2020-04-25,Bangkalan,11.9,27.97511881996939,24.05352742644108,6.808200233418496,100257.90279374347
2020-04-26,Bangkalan,11.9,27.52957815290701,24.349429055577225,3.686056445247658,100300.15021592562
2020-04-27,Bangkalan,11.9,28.00791372275188,23.748876458767437,0.0,100343.33549949422
2020-04-28,Bangkalan,11.95,27.484011416708675,23.45897959821173,3.505219074765212,100345.626788593
2020-04-29,Bangkalan,11.95,27.626945564713324,23.73462770621924,11.794916586430707,100362.34289723588
2020-04-30,Bangkalan,11.95,27.37300936712149,23.104057420177263,0.0,100314.5474967464
2020-05-01,Bangkalan,11.95,27.753405389371054,23.734829974023118,0.0,100207.73222798712
2020-05-02,Bangkalan,11.95,27.7796660508086,23.05299763336273,5.798594612541141,100242.10275542572
2020-05-03,Bangkalan,11.95,27.5090553392196,23.66091157194584,7.708905602738495,100321.4446394852
2020-05-04,Bangkalan,11.95,27.808969476545847,24.233138905555684,0.0715778352376368,100325.96922325436
2020-05-05,Bangkalan,12.0,27.953141366389463,24.163334679006947,3.04662232578743,100309.12685590796
2020-05-06,Bangkalan,12.0,28.058867860415823,24.214294832629697,0.4589060573477371,100326.62766713956
2020-05-07,Bangkalan,12.0,28.457143953724596,24.110248812557483,0.0,100251.39240134905
2020-05-08,Bangkalan,12.0,28.723720377703113,24.49601905144533,0.5486026804377268,100264.47534891585
2020-05-09,Bangkalan,12.0,26.008587170195707,24.44942101534098,18.069906463205545,100319.28798030948
2020-05-10,Bangkalan,12.0,27.437469026316144,24.09449690492144,2.628286862821131,100323.40113158172
2020-05-11,Bangkalan,12.0,27.62963472502052,24.108872356977628,3.391373105378364,100319.41683668006
2020-05-12,Bangkalan,12.0,27.862885380875476,23.53287066803706,0.0,100307.32133055784
